,Unnamed: 0,Synset,Name,Predicted
35264,35264,Synset('pulp.n.05'),pulp.n.05,b
35267,35267,Synset('diaphragm.n.02'),diaphragm.n.02,b
35282,35282,Synset('adipose_tissue.n.01'),adipose_tissue.n.01,b
35285,35285,Synset('chalaza.n.02'),chalaza.n.02,b
35294,35294,Synset('graft.n.01'),graft.n.01,b
35298,35298,Synset('membrane.n.02'),membrane.n.02,b
35299,35299,Synset('muscle.n.02'),muscle.n.02,b
35316,35316,Synset('polysaccharide.n.01'),polysaccharide.n.01,b
35318,35318,Synset('wood_sugar.n.01'),wood_sugar.n.01,b
35319,35319,Synset('fat.n.01'),fat.n.01,b
35321,35321,Synset('phospholipid.n.01'),phospholipid.n.01,b
35322,35322,Synset('triglyceride.n.01'),triglyceride.n.01,b
35323,35323,Synset('wax.n.01'),wax.n.01,b
35324,35324,Synset('actomyosin.n.01'),actomyosin.n.01,b
35326,35326,Synset('amyloid.n.02'),amyloid.n.02,b
35327,35327,Synset('antibody.n.01'),antibody.n.01,b
35329,35329,Synset('capsid.n.02'),capsid.n.02,b
35331,35331,Synset('cytokine.n.01'),cytokine.n.01,b
35332,35332,Synset('ferritin.n.01'),ferritin.n.01,b
35333,35333,Synset('fibrin.n.01'),fibrin.n.01,b
35335,35335,Synset('gluten.n.01'),gluten.n.01,b
35339,35339,Synset('nucleoprotein.n.01'),nucleoprotein.n.01,b
35343,35343,Synset('prostate_specific_antigen.n.01'),prostate_specific_antigen.n.01,b
35446,35446,Synset('light_brown.n.01'),light_brown.n.01,b
35480,35480,Synset('dark_red.n.01'),dark_red.n.01,b
35535,35535,Synset('tact.n.01'),tact.n.01,b
35580,35580,Synset('circle.n.01'),circle.n.01,b
35596,35596,Synset('star_of_david.n.01'),star_of_david.n.01,b
35609,35609,Synset('loop.n.02'),loop.n.02,b
35614,35614,Synset('bubble.n.01'),bubble.n.01,b
35646,35646,Synset('sale.n.03'),sale.n.03,b
35715,35715,Synset('motion_sickness.n.01'),motion_sickness.n.01,b
35720,35720,Synset('aneurysm.n.01'),aneurysm.n.01,b
35725,35725,Synset('chorea.n.02'),chorea.n.02,b
35727,35727,Synset('dystrophy.n.02'),dystrophy.n.02,b
35728,35728,Synset('multiple_sclerosis.n.01'),multiple_sclerosis.n.01,b
35729,35729,Synset('paralysis_agitans.n.01'),paralysis_agitans.n.01,b
35732,35732,Synset('bulimia.n.01'),bulimia.n.01,b
35733,35733,Synset('pica.n.01'),pica.n.01,b
35757,35757,Synset('conversion_disorder.n.01'),conversion_disorder.n.01,b
35762,35762,Synset('neurosis.n.01'),neurosis.n.01,b
35772,35772,Synset('amyotrophic_lateral_sclerosis.n.01'),amyotrophic_lateral_sclerosis.n.01,b
35773,35773,Synset('ataxia.n.01'),ataxia.n.01,b
35774,35774,Synset('athetosis.n.01'),athetosis.n.01,b
35775,35775,Synset('atopognosia.n.01'),atopognosia.n.01,b
35776,35776,Synset('brain_damage.n.01'),brain_damage.n.01,b
35780,35780,Synset('kuru.n.01'),kuru.n.01,b
35781,35781,Synset('nerve_compression.n.01'),nerve_compression.n.01,b
35794,35794,Synset('lisp.n.01'),lisp.n.01,b
35795,35795,Synset('stammer.n.01'),stammer.n.01,b
35817,35817,Synset('infection.n.01'),infection.n.01,b
35828,35828,Synset('erectile_dysfunction.n.01'),erectile_dysfunction.n.01,b
35850,35850,Synset('waking.n.01'),waking.n.01,b
35853,35853,Synset('interest.n.01'),interest.n.01,b
35864,35864,Synset('coma.n.01'),coma.n.01,b
35871,35871,Synset('trance.n.02'),trance.n.02,b
35880,35880,Synset('split_personality.n.01'),split_personality.n.01,b
35911,35911,Synset('distress.n.02'),distress.n.02,b
35920,35920,Synset('dissatisfaction.n.01'),dissatisfaction.n.01,b
35952,35952,Synset('resentment.n.01'),resentment.n.01,b
36027,36027,Synset('polygamy.n.01'),polygamy.n.01,b
36127,36127,Synset('cut.n.02'),cut.n.02,b
36145,36145,Synset('clinic.n.02'),clinic.n.02,b
36192,36192,Synset('meter.n.03'),meter.n.03,b
36334,36334,Synset('malay.n.02'),malay.n.02,b
36337,36337,Synset('latvian.n.02'),latvian.n.02,b
36338,36338,Synset('lithuanian.n.02'),lithuanian.n.02,b
36346,36346,Synset('russian.n.02'),russian.n.02,b
36350,36350,Synset('sorbian.n.02'),sorbian.n.02,b
36356,36356,Synset('manx.n.01'),manx.n.01,b
36358,36358,Synset('gothic.n.01'),gothic.n.01,b
36360,36360,Synset('danish.n.01'),danish.n.01,b
36362,36362,Synset('icelandic.n.01'),icelandic.n.01,b
36363,36363,Synset('norwegian.n.02'),norwegian.n.02,b
36364,36364,Synset('swedish.n.01'),swedish.n.01,b
36365,36365,Synset('dutch.n.02'),dutch.n.02,b
36366,36366,Synset('english.n.01'),english.n.01,b
36367,36367,Synset('frisian.n.02'),frisian.n.02,b
36368,36368,Synset('german.n.02'),german.n.02,b
36372,36372,Synset('attic.n.02'),attic.n.02,b
36373,36373,Synset('doric.n.01'),doric.n.01,b
36379,36379,Synset('prakrit.n.02'),prakrit.n.02,b
36380,36380,Synset('sanskrit.n.01'),sanskrit.n.01,b
36381,36381,Synset('sindhi.n.02'),sindhi.n.02,b
36386,36386,Synset('kurdish.n.01'),kurdish.n.01,b
36388,36388,Synset('pahlavi.n.02'),pahlavi.n.02,b
36389,36389,Synset('pashto.n.01'),pashto.n.01,b
36390,36390,Synset('persian.n.02'),persian.n.02,b
36391,36391,Synset('scythian.n.02'),scythian.n.02,b
36392,36392,Synset('tajiki.n.01'),tajiki.n.01,b
36396,36396,Synset('neo-latin.n.01'),neo-latin.n.01,b
36471,36471,Synset('khalkha.n.02'),khalkha.n.02,b
36472,36472,Synset('manchu.n.03'),manchu.n.03,b
36473,36473,Synset('tungus.n.02'),tungus.n.02,b
36479,36479,Synset('kirghiz.n.03'),kirghiz.n.03,b
36480,36480,Synset('tatar.n.03'),tatar.n.03,b
36482,36482,Synset('turkmen.n.03'),turkmen.n.03,b
36483,36483,Synset('uighur.n.02'),uighur.n.02,b
36488,36488,Synset('lapp.n.02'),lapp.n.02,b
36492,36492,Synset('selkup.n.02'),selkup.n.02,b
36494,36494,Synset('clause.n.01'),clause.n.01,b
36497,36497,Synset('phrase.n.01'),phrase.n.01,b
36571,36571,Synset('concession.n.01'),concession.n.01,b
36610,36610,Synset('negation.n.02'),negation.n.02,b
36638,36638,Synset('allegation.n.01'),allegation.n.01,b
36698,36698,Synset('first.n.05'),first.n.05,b
36727,36727,Synset('alpha.n.01'),alpha.n.01,b
36731,36731,Synset('beta.n.01'),beta.n.01,b
36736,36736,Synset('consonant.n.02'),consonant.n.02,b
36739,36739,Synset('delta.n.03'),delta.n.03,b
36744,36744,Synset('eta.n.02'),eta.n.02,b
36747,36747,Synset('gamma.n.01'),gamma.n.01,b
36750,36750,Synset('he.n.02'),he.n.02,b
36753,36753,Synset('initial.n.01'),initial.n.01,b
36755,36755,Synset('j.n.02'),j.n.02,b
36758,36758,Synset('kappa.n.01'),kappa.n.01,b
36759,36759,Synset('l.n.04'),l.n.04,b
36762,36762,Synset('m.n.06'),m.n.06,b
36763,36763,Synset('mem.n.01'),mem.n.01,b
36764,36764,Synset('mu.n.01'),mu.n.01,b
36765,36765,Synset('n.n.05'),n.n.05,b
36766,36766,Synset('nu.n.01'),nu.n.01,b
36767,36767,Synset('nun.n.03'),nun.n.03,b
36769,36769,Synset('omega.n.02'),omega.n.02,b
36771,36771,Synset('p.n.02'),p.n.02,b
36772,36772,Synset('pe.n.01'),pe.n.01,b
36774,36774,Synset('pi.n.04'),pi.n.04,b
36776,36776,Synset('psi.n.02'),psi.n.02,b
36779,36779,Synset('r.n.03'),r.n.03,b
36782,36782,Synset('s.n.05'),s.n.05,b
36785,36785,Synset('shin.n.03'),shin.n.03,b
36786,36786,Synset('sigma.n.01'),sigma.n.01,b
36787,36787,Synset('sin.n.05'),sin.n.05,b
36788,36788,Synset('t.n.04'),t.n.04,b
36789,36789,Synset('tau.n.01'),tau.n.01,b
36793,36793,Synset('u.n.03'),u.n.03,b
36795,36795,Synset('v.n.04'),v.n.04,b
36796,36796,Synset('vowel.n.02'),vowel.n.02,b
36800,36800,Synset('xi.n.02'),xi.n.02,b
36807,36807,Synset('font.n.01'),font.n.01,b
36809,36809,Synset('accent.n.05'),accent.n.05,b
36813,36813,Synset('hacek.n.01'),hacek.n.01,b
36818,36818,Synset('apostrophe.n.02'),apostrophe.n.02,b
36819,36819,Synset('brace.n.04'),brace.n.04,b
36820,36820,Synset('bracket.n.02'),bracket.n.02,b
36821,36821,Synset('bracket.n.03'),bracket.n.03,b
36822,36822,Synset('colon.n.05'),colon.n.05,b
36823,36823,Synset('comma.n.01'),comma.n.01,b
36825,36825,Synset('hyphen.n.01'),hyphen.n.01,b
36827,36827,Synset('period.n.07'),period.n.07,b
36829,36829,Synset('quotation_mark.n.01'),quotation_mark.n.01,b
36831,36831,Synset('solidus.n.02'),solidus.n.02,b
36850,36850,Synset('bill.n.02'),bill.n.02,b
36861,36861,Synset('decree.n.01'),decree.n.01,b
36863,36863,Synset('nullity.n.02'),nullity.n.02,b
36877,36877,Synset('option.n.01'),option.n.01,b
36891,36891,Synset('riot_act.n.02'),riot_act.n.02,b
36903,36903,Synset('draft.n.01'),draft.n.01,b
36908,36908,Synset('obiter_dictum.n.02'),obiter_dictum.n.02,b
36909,36909,Synset('proxy.n.02'),proxy.n.02,b
36911,36911,Synset('convertible.n.02'),convertible.n.02,b
36919,36919,Synset('scrip.n.01'),scrip.n.01,b
36920,36920,Synset('stock_certificate.n.01'),stock_certificate.n.01,b
36932,36932,Synset('assize.n.02'),assize.n.02,b
36941,36941,Synset('subpoena.n.01'),subpoena.n.01,b
36943,36943,Synset('summons.n.03'),summons.n.03,b
36945,36945,Synset('warrant.n.01'),warrant.n.01,b
36959,36959,Synset('romance.n.05'),romance.n.05,b
36965,36965,Synset('myth.n.01'),myth.n.01,b
36967,36967,Synset('plot.n.03'),plot.n.03,b
36973,36973,Synset('ode.n.01'),ode.n.01,b
36983,36983,Synset('codicil.n.01'),codicil.n.01,b
36987,36987,Synset('dump.n.03'),dump.n.03,b
36989,36989,Synset('filler.n.03'),filler.n.03,b
36999,36999,Synset('encyclical.n.01'),encyclical.n.01,b
37005,37005,Synset('pastoral.n.02'),pastoral.n.02,b
37009,37009,Synset('bottom_line.n.01'),bottom_line.n.01,b
37010,37010,Synset('by-line.n.01'),by-line.n.01,b
37011,37011,Synset('dateline.n.02'),dateline.n.02,b
37012,37012,Synset('heading.n.01'),heading.n.01,b
37015,37015,Synset('orphan.n.03'),orphan.n.03,b
37021,37021,Synset('couplet.n.02'),couplet.n.02,b
37022,37022,Synset('envoy.n.03'),envoy.n.03,b
37023,37023,Synset('octave.n.03'),octave.n.03,b
37029,37029,Synset('strophe.n.01'),strophe.n.01,b
37030,37030,Synset('back_door.n.02'),back_door.n.02,b
37031,37031,Synset('argument.n.05'),argument.n.05,b
37033,37033,Synset('cyclic_redundancy_check.n.01'),cyclic_redundancy_check.n.01,b
37036,37036,Synset('link.n.06'),link.n.06,b
37037,37037,Synset('macro.n.01'),macro.n.01,b
37038,37038,Synset('system_error.n.01'),system_error.n.01,b
37039,37039,Synset('toggle.n.01'),toggle.n.01,b
37041,37041,Synset('authoring_language.n.01'),authoring_language.n.01,b
37042,37042,Synset('beta_software.n.01'),beta_software.n.01,b
37045,37045,Synset('computer-aided_design.n.01'),computer-aided_design.n.01,b
37046,37046,Synset('database_management_system.n.01'),database_management_system.n.01,b
37048,37048,Synset('groupware.n.01'),groupware.n.01,b
37049,37049,Synset('operating_system.n.01'),operating_system.n.01,b
37052,37052,Synset('shareware.n.01'),shareware.n.01,b
37053,37053,Synset('shrink-wrapped_software.n.01'),shrink-wrapped_software.n.01,b
37054,37054,Synset('software_documentation.n.01'),software_documentation.n.01,b
37055,37055,Synset('spyware.n.01'),spyware.n.01,b
37056,37056,Synset('supervisory_software.n.01'),supervisory_software.n.01,b
37059,37059,Synset('logarithm.n.01'),logarithm.n.01,b
37087,37087,Synset('chord.n.02'),chord.n.02,b
37106,37106,Synset('trill.n.01'),trill.n.01,b
37116,37116,Synset('tie.n.07'),tie.n.07,b
37135,37135,Synset('allele.n.01'),allele.n.01,b
37392,37392,Synset('cotula.n.01'),cotula.n.01,b
37419,37419,Synset('felicia.n.01'),felicia.n.01,b
37474,37474,Synset('genus_petunia.n.01'),genus_petunia.n.01,b
37528,37528,Synset('layia.n.01'),layia.n.01,b
37554,37554,Synset('melissa.n.01'),melissa.n.01,b
37583,37583,Synset('prunella.n.01'),prunella.n.01,b
37584,37584,Synset('psychotria.n.01'),psychotria.n.01,b
37587,37587,Synset('pyrethrum.n.04'),pyrethrum.n.04,b
37591,37591,Synset('rubia.n.01'),rubia.n.01,b
37648,37648,Synset('agdestis.n.01'),agdestis.n.01,b
37659,37659,Synset('beta.n.02'),beta.n.02,b
37767,37767,Synset('carica.n.01'),carica.n.01,b
37775,37775,Synset('cistus.n.01'),cistus.n.01,b
37777,37777,Synset('cola.n.01'),cola.n.01,b
37779,37779,Synset('corchorus.n.02'),corchorus.n.02,b
37780,37780,Synset('corydalis.n.02'),corydalis.n.02,b
37816,37816,Synset('genus_cleome.n.01'),genus_cleome.n.01,b
37845,37845,Synset('grewia.n.01'),grewia.n.01,b
37881,37881,Synset('mammea.n.01'),mammea.n.01,b
37887,37887,Synset('mesua.n.01'),mesua.n.01,b
37895,37895,Synset('ochna.n.01'),ochna.n.01,b
37904,37904,Synset('pieris.n.01'),pieris.n.01,b
37915,37915,Synset('richea.n.01'),richea.n.01,b
37921,37921,Synset('shorea.n.01'),shorea.n.01,b
37941,37941,Synset('tilia.n.01'),tilia.n.01,b
37946,37946,Synset('viola.n.02'),viola.n.02,b
37967,37967,Synset('annona.n.01'),annona.n.01,b
38002,38002,Synset('laurus.n.01'),laurus.n.01,b
38033,38033,Synset('andira.n.01'),andira.n.01,b
38041,38041,Synset('astragalus.n.01'),astragalus.n.01,b
38045,38045,Synset('baphia.n.01'),baphia.n.01,b
38092,38092,Synset('cornus.n.01'),cornus.n.01,b
38120,38120,Synset('euphorbia.n.01'),euphorbia.n.01,b
38142,38142,Synset('genus_cassia.n.01'),genus_cassia.n.01,b
38181,38181,Synset('guaiacum.n.03'),guaiacum.n.03,b
38204,38204,Synset('larrea.n.01'),larrea.n.01,b
38206,38206,Synset('lens.n.02'),lens.n.02,b
38223,38223,Synset('melia.n.01'),melia.n.01,b
38225,38225,Synset('meryta.n.01'),meryta.n.01,b
38236,38236,Synset('panax.n.01'),panax.n.01,b
38267,38267,Synset('prunus.n.01'),prunus.n.01,b
38273,38273,Synset('retama.n.01'),retama.n.01,b
38277,38277,Synset('rosa.n.01'),rosa.n.01,b
38293,38293,Synset('sorbus.n.01'),sorbus.n.01,b
38313,38313,Synset('vicia.n.01'),vicia.n.01,b
38322,38322,Synset('allium.n.01'),allium.n.01,b
38403,38403,Synset('verb.n.01'),verb.n.01,b
38423,38423,Synset('clergy.n.01'),clergy.n.01,b
38475,38475,Synset('dynasty.n.01'),dynasty.n.01,b
38477,38477,Synset('house.n.06'),house.n.06,b
38498,38498,Synset('line.n.23'),line.n.23,b
38506,38506,Synset('corporation.n.01'),corporation.n.01,b
38507,38507,Synset('dealer.n.02'),dealer.n.02,b
38515,38515,Synset('kibbutz.n.01'),kibbutz.n.01,b
38520,38520,Synset('aviation.n.02'),aviation.n.02,b
38527,38527,Synset('entertainment_industry.n.01'),entertainment_industry.n.01,b
38571,38571,Synset('conservatory.n.01'),conservatory.n.01,b
38582,38582,Synset('graduate_school.n.01'),graduate_school.n.01,b
38587,38587,Synset('public_school.n.01'),public_school.n.01,b
38590,38590,Synset('secondary_school.n.01'),secondary_school.n.01,b
38593,38593,Synset('technical_school.n.01'),technical_school.n.01,b
38602,38602,Synset('federal_reserve_system.n.01'),federal_reserve_system.n.01,b
38603,38603,Synset('acquirer.n.02'),acquirer.n.02,b
38609,38609,Synset('lead_bank.n.01'),lead_bank.n.01,b
38611,38611,Synset('merchant_bank.n.01'),merchant_bank.n.01,b
38614,38614,Synset('charity.n.01'),charity.n.01,b
38615,38615,Synset('brokerage.n.01'),brokerage.n.01,b
38618,38618,Synset('investment_company.n.01'),investment_company.n.01,b
38619,38619,Synset('pension_fund.n.02'),pension_fund.n.02,b
38621,38621,Synset('hinayana.n.01'),hinayana.n.01,b
38622,38622,Synset('mahayana.n.01'),mahayana.n.01,b
38624,38624,Synset('zen.n.01'),zen.n.01,b
38634,38634,Synset('voodoo.n.02'),voodoo.n.02,b
38640,38640,Synset('reform_judaism.n.01'),reform_judaism.n.01,b
38645,38645,Synset('hare_krishna.n.02'),hare_krishna.n.02,b
38648,38648,Synset('jainism.n.01'),jainism.n.01,b
38650,38650,Synset('kokka_shinto.n.01'),kokka_shinto.n.01,b
38652,38652,Synset('religious_society_of_friends.n.01'),religious_society_of_friends.n.01,b
38653,38653,Synset('shakers.n.01'),shakers.n.01,b
38655,38655,Synset('shiah.n.01'),shiah.n.01,b
38658,38658,Synset('sisterhood.n.03'),sisterhood.n.03,b
38660,38660,Synset('taoism.n.01'),taoism.n.01,b
38695,38695,Synset('advanced_research_and_development_activity.n.01'),advanced_research_and_development_activity.n.01,b
38696,38696,Synset('air_force_intelligence_surveillance_and_reconnaissance.n.01'),air_force_intelligence_surveillance_and_reconnaissance.n.01,b
38697,38697,Synset('army_intelligence.n.01'),army_intelligence.n.01,b
38698,38698,Synset('ballistic_missile_defense_organization.n.01'),ballistic_missile_defense_organization.n.01,b
38700,38700,Synset('bureau_of_diplomatic_security.n.01'),bureau_of_diplomatic_security.n.01,b
38702,38702,Synset('bureau_of_intelligence_and_research.n.01'),bureau_of_intelligence_and_research.n.01,b
38703,38703,Synset('bureau_of_justice_assistance.n.01'),bureau_of_justice_assistance.n.01,b
38704,38704,Synset('bureau_of_justice_statistics.n.01'),bureau_of_justice_statistics.n.01,b
38706,38706,Synset('casualty_care_research_center.n.01'),casualty_care_research_center.n.01,b
38707,38707,Synset('center_for_disease_control_and_prevention.n.01'),center_for_disease_control_and_prevention.n.01,b
38709,38709,Synset('counterterrorist_center.n.01'),counterterrorist_center.n.01,b
38710,38710,Synset('defense_advanced_research_projects_agency.n.01'),defense_advanced_research_projects_agency.n.01,b
38711,38711,Synset('defense_information_systems_agency.n.01'),defense_information_systems_agency.n.01,b
38713,38713,Synset('defense_reutilization_and_marketing_service.n.01'),defense_reutilization_and_marketing_service.n.01,b
38714,38714,Synset('defense_technical_information_center.n.01'),defense_technical_information_center.n.01,b
38715,38715,Synset('department_of_defense_laboratory_system.n.01'),department_of_defense_laboratory_system.n.01,b
38716,38716,Synset('department_of_energy_intelligence.n.01'),department_of_energy_intelligence.n.01,b
38718,38718,Synset('federal_aviation_agency.n.01'),federal_aviation_agency.n.01,b
38719,38719,Synset('federal_housing_administration.n.01'),federal_housing_administration.n.01,b
38721,38721,Synset('food_and_drug_administration.n.01'),food_and_drug_administration.n.01,b
38723,38723,Synset('government_accounting_office.n.01'),government_accounting_office.n.01,b
38724,38724,Synset('immigration_and_naturalization_service.n.01'),immigration_and_naturalization_service.n.01,b
38729,38729,Synset('marine_corps_intelligence_activity.n.01'),marine_corps_intelligence_activity.n.01,b
38732,38732,Synset('national_guard_bureau.n.01'),national_guard_bureau.n.01,b
38733,38733,Synset('national_institute_of_standards_and_technology.n.01'),national_institute_of_standards_and_technology.n.01,b
38734,38734,Synset('national_institutes_of_health.n.01'),national_institutes_of_health.n.01,b
38735,38735,Synset('national_oceanic_and_atmospheric_administration.n.01'),national_oceanic_and_atmospheric_administration.n.01,b
38737,38737,Synset('national_technical_information_service.n.01'),national_technical_information_service.n.01,b
38739,38739,Synset('naval_air_warfare_center_weapons_division.n.01'),naval_air_warfare_center_weapons_division.n.01,b
38741,38741,Synset('naval_surface_warfare_center.n.01'),naval_surface_warfare_center.n.01,b
38742,38742,Synset('naval_underwater_warfare_center.n.01'),naval_underwater_warfare_center.n.01,b
38743,38743,Synset('nonproliferation_center.n.01'),nonproliferation_center.n.01,b
38744,38744,Synset('occupational_safety_and_health_administration.n.01'),occupational_safety_and_health_administration.n.01,b
38745,38745,Synset('office_of_intelligence_support.n.01'),office_of_intelligence_support.n.01,b
38746,38746,Synset('office_of_naval_intelligence.n.01'),office_of_naval_intelligence.n.01,b
38750,38750,Synset('transportation_security_administration.n.01'),transportation_security_administration.n.01,b
38751,38751,Synset('united_states_air_force.n.01'),united_states_air_force.n.01,b
38754,38754,Synset('united_states_fish_and_wildlife_service.n.01'),united_states_fish_and_wildlife_service.n.01,b
38755,38755,Synset('united_states_government_printing_office.n.01'),united_states_government_printing_office.n.01,b
38756,38756,Synset('united_states_navy.n.01'),united_states_navy.n.01,b
38757,38757,Synset('united_states_public_health_service.n.01'),united_states_public_health_service.n.01,b
38769,38769,Synset('political_action_committee.n.01'),political_action_committee.n.01,b
38775,38775,Synset('vestry.n.01'),vestry.n.01,b
38778,38778,Synset('economic_and_social_council.n.01'),economic_and_social_council.n.01,b
38780,38780,Synset('north_atlantic_council.n.01'),north_atlantic_council.n.01,b
38784,38784,Synset('security_council.n.01'),security_council.n.01,b
38785,38785,Synset('soviet.n.01'),soviet.n.01,b
38786,38786,Synset('trusteeship_council.n.01'),trusteeship_council.n.01,b
38791,38791,Synset('intelligence_community.n.01'),intelligence_community.n.01,b
38802,38802,Synset('food_and_agriculture_organization.n.01'),food_and_agriculture_organization.n.01,b
38803,38803,Synset('general_agreement_on_tariffs_and_trade.n.01'),general_agreement_on_tariffs_and_trade.n.01,b
38805,38805,Synset('international_bank_for_reconstruction_and_development.n.01'),international_bank_for_reconstruction_and_development.n.01,b
38811,38811,Synset('international_monetary_fund.n.01'),international_monetary_fund.n.01,b
